Order_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price_INR,Total_Sales_INR,Payment_Method,State,Country,Month
ORD100746,2026-01-16,CUST9152,Electronics,Laptop,2,25792,51584,Credit Card,Rajasthan,India,1
ORD100747,2026-01-17,CUST6750,Electronics,Smartphone,3,8507,25521,Credit Card,Gujarat,India,1
ORD100748,2026-01-18,CUST9905,Beauty,Perfume,3,18204,54612,Credit Card,West Bengal,India,1
ORD100749,2026-01-19,CUST2062,Grocery,Atta 10Kg,1,3141,3141,Cash On Delivery,Gujarat,India,1
ORD100750,2026-01-20,CUST2976,Electronics,Laptop,2,6397,12794,Debit Card,Delhi,India,1
ORD100751,2026-01-21,CUST2296,Electronics,Headphones,2,29354,58708,Debit Card,West Bengal,India,1
ORD100752,2026-01-22,CUST7229,Home & Kitchen,Water Bottle,1,13875,13875,Debit Card,Delhi,India,1
ORD100753,2026-01-23,CUST8641,Home & Kitchen,Water Bottle,4,9748,38992,Debit Card,Karnataka,India,1
ORD100754,2026-01-24,CUST1125,Home & Kitchen,Cookware Set,3,24674,74022,Debit Card,Delhi,India,1
ORD100755,2026-01-25,CUST5632,Fashion,Jacket,5,18373,91865,Upi,Delhi,India,1
ORD100756,2026-01-26,CUST7288,Grocery,Rice 5Kg,4,27804,111216,Credit Card,West Bengal,India,1
ORD100757,2026-01-27,CUST4596,Fashion,Jacket,5,28947,144735,Credit Card,West Bengal,India,1
ORD100758,2026-01-28,CUST7168,Home & Kitchen,Bedsheet,5,23931,119655,Upi,Karnataka,India,1
ORD100759,2026-01-29,CUST8561,Grocery,Rice 5Kg,3,4182,12546,Debit Card,Karnataka,India,1
ORD100760,2026-01-30,CUST9258,Fashion,Jeans,5,21297,106485,Cash On Delivery,West Bengal,India,1
ORD100761,2026-01-31,CUST1232,Grocery,Atta 10Kg,4,25060,100240,Upi,Karnataka,India,1
ORD100762,2026-02-01,CUST7371,Fashion,Shoes,2,7308,14616,Cash On Delivery,Rajasthan,India,2
ORD100763,2026-02-02,CUST5206,Grocery,Atta 10Kg,2,28274,56548,Credit Card,Rajasthan,India,2
ORD100764,2026-02-03,CUST8943,Grocery,Tea 1Kg,4,28795,115180,Upi,Karnataka,India,2
ORD100765,2026-02-04,CUST7891,Beauty,Perfume,4,22966,91864,Cash On Delivery,Maharashtra,India,2
ORD100766,2026-02-05,CUST7738,Electronics,Tablet,2,18457,36914,Cash On Delivery,West Bengal,India,2
ORD100767,2026-02-06,CUST3472,Beauty,Face Cream,2,18443,36886,Cash On Delivery,West Bengal,India,2
ORD100768,2026-02-07,CUST3739,Home & Kitchen,Mixer Grinder,2,6992,13984,Debit Card,Gujarat,India,2
ORD100769,2026-02-08,CUST6401,Fashion,Jeans,2,10917,21834,Upi,Delhi,India,2
ORD100770,2026-02-09,CUST2761,Grocery,Rice 5Kg,3,26406,79218,Cash On Delivery,West Bengal,India,2
ORD100771,2026-02-10,CUST1876,Home & Kitchen,Bedsheet,4,1361,5444,Credit Card,Gujarat,India,2
ORD100772,2026-02-11,CUST4812,Fashion,Jacket,1,6183,6183,Debit Card,Rajasthan,India,2
ORD100773,2026-02-12,CUST2460,Grocery,Atta 10Kg,3,2376,7128,Debit Card,Delhi,India,2
ORD100774,2026-02-13,CUST2733,Grocery,Tea 1Kg,2,12342,24684,Cash On Delivery,Gujarat,India,2
ORD100775,2026-02-14,CUST2605,Electronics,Smartphone,3,17955,53865,Debit Card,Maharashtra,India,2
ORD100776,2026-02-15,CUST6622,Fashion,T-Shirt,2,23438,46876,Credit Card,Gujarat,India,2
ORD100777,2026-02-16,CUST7767,Fashion,Jacket,3,6753,20259,Cash On Delivery,Delhi,India,2
ORD100778,2026-02-17,CUST7986,Home & Kitchen,Bedsheet,3,6836,20508,Cash On Delivery,Delhi,India,2
ORD100779,2026-02-18,CUST4517,Beauty,Hair Dryer,3,15416,46248,Credit Card,Rajasthan,India,2
ORD100780,2026-02-19,CUST4735,Electronics,Laptop,4,15229,60916,Cash On Delivery,Rajasthan,India,2
ORD100781,2026-02-20,CUST9434,Fashion,T-Shirt,5,5073,25365,Credit Card,Karnataka,India,2
ORD100782,2026-02-21,CUST3590,Electronics,Smartwatch,1,26173,26173,Debit Card,Gujarat,India,2
ORD100783,2026-02-22,CUST2063,Grocery,Cooking Oil,5,7901,39505,Cash On Delivery,Maharashtra,India,2
ORD100784,2026-02-23,CUST5324,Home & Kitchen,Bedsheet,3,22256,66768,Cash On Delivery,Gujarat,India,2
ORD100785,2026-02-24,CUST6342,Home & Kitchen,Mixer Grinder,2,22739,45478,Cash On Delivery,Maharashtra,India,2
ORD100786,2026-02-25,CUST1005,Home & Kitchen,Mixer Grinder,2,10279,20558,Credit Card,Maharashtra,India,2
ORD100787,2026-02-26,CUST8489,Fashion,Jeans,4,21257,85028,Debit Card,Maharashtra,India,2
ORD100788,2026-02-27,CUST9659,Fashion,Jacket,3,17993,53979,Credit Card,Maharashtra,India,2
ORD100789,2026-02-28,CUST9195,Home & Kitchen,Mixer Grinder,4,27436,109744,Cash On Delivery,Karnataka,India,2
ORD100790,2026-03-01,CUST6966,Grocery,Atta 10Kg,5,20561,102805,Credit Card,Rajasthan,India,3
ORD100791,2026-03-02,CUST9837,Grocery,Cooking Oil,2,5447,10894,Cash On Delivery,Gujarat,India,3
ORD100792,2026-03-03,CUST1117,Fashion,T-Shirt,4,7389,29556,Debit Card,Rajasthan,India,3
ORD100793,2026-03-04,CUST3551,Grocery,Tea 1Kg,1,9511,9511,Upi,Maharashtra,India,3
ORD100794,2026-03-05,CUST6560,Fashion,Jacket,2,14829,29658,Debit Card,Delhi,India,3
ORD100795,2026-03-06,CUST5289,Grocery,Atta 10Kg,3,5260,15780,Upi,Karnataka,India,3
ORD100796,2026-03-07,CUST1846,Beauty,Hair Dryer,4,25687,102748,Upi,Maharashtra,India,3
ORD100797,2026-03-08,CUST7316,Grocery,Atta 10Kg,4,28248,112992,Credit Card,Maharashtra,India,3
ORD100798,2026-03-09,CUST7469,Fashion,Shoes,5,10548,52740,Cash On Delivery,Delhi,India,3
ORD100799,2026-03-10,CUST9915,Beauty,Hair Dryer,3,1064,3192,Debit Card,West Bengal,India,3
ORD100800,2026-03-11,CUST1224,Beauty,Face Cream,4,12570,50280,Credit Card,Rajasthan,India,3
ORD100801,2026-03-12,CUST5208,Grocery,Atta 10Kg,4,10730,42920,Upi,West Bengal,India,3
ORD100802,2026-03-13,CUST7283,Grocery,Cooking Oil,1,7974,7974,Credit Card,Rajasthan,India,3
ORD100803,2026-03-14,CUST3048,Grocery,Rice 5Kg,4,19362,77448,Cash On Delivery,Maharashtra,India,3
ORD100804,2026-03-15,CUST7233,Electronics,Tablet,4,14366,57464,Debit Card,Delhi,India,3
ORD100805,2026-03-16,CUST2828,Beauty,Face Cream,2,2775,5550,Cash On Delivery,Delhi,India,3
ORD100806,2026-03-17,CUST2917,Beauty,Face Cream,2,24188,48376,Upi,Maharashtra,India,3
ORD100807,2026-03-18,CUST5234,Home & Kitchen,Mixer Grinder,4,7693,30772,Cash On Delivery,West Bengal,India,3
ORD100808,2026-03-19,CUST7988,Beauty,Face Cream,3,14723,44169,Upi,Delhi,India,3
ORD100809,2026-03-20,CUST3026,Beauty,Lipstick,4,14747,58988,Cash On Delivery,West Bengal,India,3
ORD100810,2026-03-21,CUST4744,Electronics,Tablet,3,20669,62007,Credit Card,Delhi,India,3
ORD100811,2026-03-22,CUST1009,Beauty,Face Cream,3,9044,27132,Cash On Delivery,West Bengal,India,3
ORD100812,2026-03-23,CUST1260,Electronics,Tablet,4,18742,74968,Upi,West Bengal,India,3
ORD100813,2026-03-24,CUST7038,Beauty,Perfume,4,11663,46652,Credit Card,Gujarat,India,3
ORD100814,2026-03-25,CUST3219,Beauty,Hair Dryer,3,23828,71484,Upi,Karnataka,India,3
ORD100815,2026-03-26,CUST8041,Fashion,Jacket,3,19383,58149,Cash On Delivery,Delhi,India,3
ORD100816,2026-03-27,CUST3060,Beauty,Hair Dryer,2,29282,58564,Credit Card,Delhi,India,3
ORD100817,2026-03-28,CUST6287,Home & Kitchen,Bedsheet,3,9863,29589,Credit Card,Rajasthan,India,3
ORD100818,2026-03-29,CUST2619,Fashion,Shoes,1,24689,24689,Upi,Karnataka,India,3
ORD100819,2026-03-30,CUST9512,Beauty,Lipstick,3,20541,61623,Debit Card,Delhi,India,3
ORD100820,2026-03-31,CUST2342,Grocery,Tea 1Kg,1,8033,8033,Credit Card,Rajasthan,India,3
ORD100821,2026-04-01,CUST3832,Fashion,Jeans,3,1852,5556,Credit Card,West Bengal,India,4
ORD100822,2026-04-02,CUST3824,Grocery,Tea 1Kg,1,26068,26068,Upi,Maharashtra,India,4
ORD100823,2026-04-03,CUST2994,Electronics,Tablet,4,9490,37960,Debit Card,Maharashtra,India,4
ORD100824,2026-04-04,CUST4490,Home & Kitchen,Bedsheet,4,14512,58048,Debit Card,West Bengal,India,4
ORD100825,2026-04-05,CUST8984,Home & Kitchen,Water Bottle,3,25088,75264,Upi,Gujarat,India,4
ORD100826,2026-04-06,CUST2604,Grocery,Atta 10Kg,1,15723,15723,Credit Card,Rajasthan,India,4
ORD100827,2026-04-07,CUST1235,Beauty,Hair Dryer,4,472,1888,Cash On Delivery,Delhi,India,4
ORD100828,2026-04-08,CUST2908,Fashion,T-Shirt,5,14614,73070,Cash On Delivery,Rajasthan,India,4
ORD100829,2026-04-09,CUST9567,Electronics,Headphones,2,17090,34180,Cash On Delivery,West Bengal,India,4
ORD100830,2026-04-10,CUST4530,Fashion,Shoes,1,24241,24241,Upi,Rajasthan,India,4
ORD100831,2026-04-11,CUST6256,Home & Kitchen,Mixer Grinder,1,29201,29201,Upi,Gujarat,India,4
ORD100832,2026-04-12,CUST3635,Grocery,Cooking Oil,3,13307,39921,Upi,Maharashtra,India,4
ORD100833,2026-04-13,CUST9162,Fashion,T-Shirt,4,9321,37284,Upi,Karnataka,India,4
ORD100834,2026-04-14,CUST3560,Fashion,Jeans,2,17867,35734,Debit Card,Maharashtra,India,4
ORD100835,2026-04-15,CUST6415,Home & Kitchen,Mixer Grinder,5,4586,22930,Cash On Delivery,West Bengal,India,4
ORD100836,2026-04-16,CUST4391,Beauty,Lipstick,2,9147,18294,Debit Card,Delhi,India,4
ORD100837,2026-04-17,CUST6951,Beauty,Lipstick,1,16217,16217,Cash On Delivery,Karnataka,India,4
ORD100838,2026-04-18,CUST6468,Grocery,Tea 1Kg,3,8950,26850,Debit Card,Delhi,India,4
ORD100839,2026-04-19,CUST9007,Fashion,T-Shirt,1,20206,20206,Credit Card,Rajasthan,India,4
ORD100840,2026-04-20,CUST7413,Electronics,Tablet,3,21769,65307,Cash On Delivery,Karnataka,India,4
ORD100841,2026-04-21,CUST7941,Fashion,Shoes,2,892,1784,Upi,West Bengal,India,4
ORD100842,2026-04-22,CUST5820,Home & Kitchen,Cookware Set,2,28596,57192,Credit Card,Rajasthan,India,4
ORD100843,2026-04-23,CUST3898,Fashion,Jacket,3,9516,28548,Debit Card,Gujarat,India,4
ORD100844,2026-04-24,CUST8546,Grocery,Cooking Oil,1,2280,2280,Upi,Gujarat,India,4
ORD100845,2026-04-25,CUST1077,Fashion,Shoes,3,20078,60234,Credit Card,Maharashtra,India,4
ORD100846,2026-04-26,CUST8577,Grocery,Tea 1Kg,5,1384,6920,Credit Card,Delhi,India,4
ORD100847,2026-04-27,CUST5227,Grocery,Atta 10Kg,2,22395,44790,Cash On Delivery,West Bengal,India,4
ORD100848,2026-04-28,CUST1600,Home & Kitchen,Bedsheet,3,16281,48843,Credit Card,Karnataka,India,4
ORD100849,2026-04-29,CUST2065,Grocery,Cooking Oil,1,16166,16166,Debit Card,Gujarat,India,4
ORD100850,2026-04-30,CUST3136,Fashion,Jeans,2,28043,56086,Credit Card,Maharashtra,India,4
ORD100851,2026-05-01,CUST7943,Grocery,Tea 1Kg,2,19827,39654,Credit Card,Rajasthan,India,5
ORD100852,2026-05-02,CUST8804,Electronics,Smartphone,5,9982,49910,Cash On Delivery,Delhi,India,5
ORD100853,2026-05-03,CUST7565,Fashion,Jacket,4,12666,50664,Upi,Maharashtra,India,5
ORD100854,2026-05-04,CUST6984,Home & Kitchen,Mixer Grinder,5,19358,96790,Credit Card,West Bengal,India,5
ORD100855,2026-05-05,CUST6142,Grocery,Tea 1Kg,3,17937,53811,Debit Card,Delhi,India,5
ORD100856,2026-05-06,CUST5670,Home & Kitchen,Bedsheet,5,18754,93770,Debit Card,Delhi,India,5
ORD100857,2026-05-07,CUST3190,Home & Kitchen,Water Bottle,5,15510,77550,Credit Card,Delhi,India,5
ORD100858,2026-05-08,CUST3712,Fashion,Jeans,5,11610,58050,Cash On Delivery,Delhi,India,5
ORD100859,2026-05-09,CUST3192,Home & Kitchen,Water Bottle,4,10106,40424,Debit Card,West Bengal,India,5
ORD100860,2026-05-10,CUST2248,Grocery,Tea 1Kg,5,28042,140210,Cash On Delivery,Maharashtra,India,5
ORD100861,2026-05-11,CUST5033,Grocery,Rice 5Kg,1,6670,6670,Credit Card,Rajasthan,India,5
ORD100862,2026-05-12,CUST2997,Electronics,Smartphone,5,26227,131135,Credit Card,Maharashtra,India,5
ORD100863,2026-05-13,CUST4687,Beauty,Lipstick,1,4256,4256,Cash On Delivery,Gujarat,India,5
ORD100864,2026-05-14,CUST5018,Electronics,Smartphone,4,1889,7556,Cash On Delivery,Rajasthan,India,5
ORD100865,2026-05-15,CUST2970,Electronics,Tablet,1,4062,4062,Credit Card,Delhi,India,5
ORD100866,2026-05-16,CUST9389,Grocery,Atta 10Kg,1,5849,5849,Upi,Rajasthan,India,5
ORD100867,2026-05-17,CUST6765,Beauty,Hair Dryer,4,27481,109924,Cash On Delivery,Delhi,India,5
ORD100868,2026-05-18,CUST2202,Electronics,Tablet,3,1279,3837,Cash On Delivery,Delhi,India,5
ORD100869,2026-05-19,CUST9135,Electronics,Tablet,4,27304,109216,Credit Card,Karnataka,India,5
ORD100870,2026-05-20,CUST6567,Electronics,Laptop,3,27745,83235,Cash On Delivery,Rajasthan,India,5
ORD100871,2026-05-21,CUST8667,Grocery,Rice 5Kg,5,16096,80480,Credit Card,Karnataka,India,5
ORD100872,2026-05-22,CUST6742,Home & Kitchen,Bedsheet,2,9481,18962,Debit Card,Gujarat,India,5
ORD100873,2026-05-23,CUST6788,Grocery,Cooking Oil,4,17078,68312,Credit Card,West Bengal,India,5
ORD100874,2026-05-24,CUST6408,Electronics,Headphones,3,28906,86718,Credit Card,West Bengal,India,5
ORD100875,2026-05-25,CUST9669,Grocery,Tea 1Kg,1,13192,13192,Debit Card,Delhi,India,5
ORD100876,2026-05-26,CUST1922,Beauty,Hair Dryer,4,21118,84472,Cash On Delivery,Karnataka,India,5
ORD100877,2026-05-27,CUST1419,Fashion,Jeans,1,3162,3162,Debit Card,Karnataka,India,5
ORD100878,2026-05-28,CUST3204,Fashion,T-Shirt,1,23788,23788,Debit Card,Gujarat,India,5
ORD100879,2026-05-29,CUST2120,Home & Kitchen,Bedsheet,3,17775,53325,Upi,Rajasthan,India,5
ORD100880,2026-05-30,CUST1950,Fashion,Shoes,4,12471,49884,Cash On Delivery,Delhi,India,5
ORD100881,2026-05-31,CUST3336,Grocery,Cooking Oil,4,9854,39416,Upi,Rajasthan,India,5
ORD100882,2026-06-01,CUST6373,Home & Kitchen,Water Bottle,5,6240,31200,Upi,Maharashtra,India,6
ORD100883,2026-06-02,CUST3243,Beauty,Lipstick,3,16434,49302,Upi,Rajasthan,India,6
ORD100884,2026-06-03,CUST3645,Beauty,Hair Dryer,1,18524,18524,Debit Card,Maharashtra,India,6
ORD100885,2026-06-04,CUST5612,Beauty,Face Cream,4,5785,23140,Debit Card,Delhi,India,6
ORD100886,2026-06-05,CUST2865,Beauty,Hair Dryer,2,13943,27886,Debit Card,Karnataka,India,6
ORD100887,2026-06-06,CUST7028,Beauty,Face Cream,5,2356,11780,Debit Card,Maharashtra,India,6
ORD100888,2026-06-07,CUST8326,Grocery,Cooking Oil,5,14100,70500,Debit Card,Maharashtra,India,6
ORD100889,2026-06-08,CUST7371,Fashion,T-Shirt,5,1827,9135,Cash On Delivery,Maharashtra,India,6
ORD100890,2026-06-09,CUST7359,Electronics,Laptop,1,28929,28929,Upi,Gujarat,India,6
ORD100891,2026-06-10,CUST8863,Beauty,Face Cream,5,19181,95905,Upi,Rajasthan,India,6
ORD100892,2026-06-11,CUST4228,Beauty,Hair Dryer,2,13258,26516,Debit Card,West Bengal,India,6
ORD100893,2026-06-12,CUST4719,Electronics,Headphones,2,22663,45326,Cash On Delivery,Maharashtra,India,6
ORD100894,2026-06-13,CUST3371,Grocery,Tea 1Kg,5,17642,88210,Upi,Rajasthan,India,6
ORD100895,2026-06-14,CUST3891,Fashion,T-Shirt,5,28792,143960,Credit Card,Karnataka,India,6
ORD100896,2026-06-15,CUST4756,Beauty,Hair Dryer,1,26537,26537,Debit Card,West Bengal,India,6
ORD100897,2026-06-16,CUST5225,Beauty,Face Cream,3,27664,82992,Credit Card,Maharashtra,India,6
ORD100898,2026-06-17,CUST1094,Beauty,Face Cream,2,18455,36910,Cash On Delivery,Karnataka,India,6
ORD100899,2026-06-18,CUST3674,Home & Kitchen,Cookware Set,1,16452,16452,Credit Card,West Bengal,India,6
ORD100900,2026-06-19,CUST7898,Grocery,Cooking Oil,1,6391,6391,Debit Card,Delhi,India,6
ORD100901,2026-06-20,CUST1793,Home & Kitchen,Cookware Set,1,23483,23483,Cash On Delivery,Gujarat,India,6
ORD100902,2026-06-21,CUST3116,Fashion,T-Shirt,1,17062,17062,Debit Card,Karnataka,India,6
ORD100903,2026-06-22,CUST6779,Electronics,Smartwatch,1,6497,6497,Upi,Karnataka,India,6
ORD100904,2026-06-23,CUST7166,Beauty,Face Cream,4,29964,119856,Cash On Delivery,West Bengal,India,6
ORD100905,2026-06-24,CUST1814,Home & Kitchen,Bedsheet,2,3876,7752,Cash On Delivery,West Bengal,India,6
ORD100906,2026-06-25,CUST1345,Home & Kitchen,Mixer Grinder,2,11652,23304,Cash On Delivery,Maharashtra,India,6
ORD100907,2026-06-26,CUST9554,Beauty,Lipstick,1,13477,13477,Debit Card,West Bengal,India,6
ORD100908,2026-06-27,CUST3443,Beauty,Face Cream,5,24049,120245,Cash On Delivery,West Bengal,India,6
ORD100909,2026-06-28,CUST8783,Grocery,Tea 1Kg,5,29969,149845,Cash On Delivery,Karnataka,India,6
ORD100910,2026-06-29,CUST1984,Electronics,Tablet,2,26557,53114,Debit Card,Karnataka,India,6
ORD100911,2026-06-30,CUST8790,Grocery,Atta 10Kg,5,11669,58345,Debit Card,Gujarat,India,6
ORD100912,2026-07-01,CUST1827,Grocery,Atta 10Kg,1,998,998,Cash On Delivery,Gujarat,India,7
ORD100913,2026-07-02,CUST4531,Fashion,Jeans,1,4788,4788,Upi,Gujarat,India,7
ORD100914,2026-07-03,CUST8147,Grocery,Cooking Oil,4,1329,5316,Debit Card,Rajasthan,India,7
ORD100915,2026-07-04,CUST5451,Home & Kitchen,Bedsheet,2,3133,6266,Cash On Delivery,Karnataka,India,7
ORD100916,2026-07-05,CUST4876,Grocery,Atta 10Kg,3,7299,21897,Credit Card,Delhi,India,7
ORD100917,2026-07-06,CUST6959,Electronics,Tablet,1,1715,1715,Debit Card,Delhi,India,7
ORD100918,2026-07-07,CUST1126,Electronics,Headphones,4,24270,97080,Debit Card,Rajasthan,India,7
ORD100919,2026-07-08,CUST4177,Electronics,Smartphone,3,20239,60717,Cash On Delivery,Gujarat,India,7
ORD100920,2026-07-09,CUST9795,Fashion,Jeans,2,9688,19376,Upi,West Bengal,India,7
ORD100921,2026-07-10,CUST7024,Beauty,Hair Dryer,2,6891,13782,Credit Card,Maharashtra,India,7
ORD100922,2026-07-11,CUST6109,Home & Kitchen,Bedsheet,5,19781,98905,Debit Card,Maharashtra,India,7
ORD100923,2026-07-12,CUST5146,Electronics,Headphones,2,11846,23692,Credit Card,Delhi,India,7
ORD100924,2026-07-13,CUST8196,Home & Kitchen,Water Bottle,3,13586,40758,Upi,Rajasthan,India,7
ORD100925,2026-07-14,CUST4368,Beauty,Hair Dryer,5,21245,106225,Debit Card,Rajasthan,India,7
ORD100926,2026-07-15,CUST4797,Beauty,Lipstick,3,15440,46320,Upi,West Bengal,India,7
ORD100927,2026-07-16,CUST2792,Grocery,Atta 10Kg,4,11498,45992,Debit Card,Delhi,India,7
ORD100928,2026-07-17,CUST6732,Grocery,Tea 1Kg,3,18338,55014,Debit Card,Rajasthan,India,7
ORD100929,2026-07-18,CUST4476,Fashion,Jeans,1,13634,13634,Credit Card,Delhi,India,7
ORD100930,2026-07-19,CUST4417,Grocery,Rice 5Kg,2,27398,54796,Upi,Karnataka,India,7
ORD100931,2026-07-20,CUST2645,Electronics,Headphones,1,28586,28586,Cash On Delivery,West Bengal,India,7
ORD100932,2026-07-21,CUST4030,Beauty,Lipstick,3,8507,25521,Debit Card,Rajasthan,India,7
ORD100933,2026-07-22,CUST3872,Grocery,Rice 5Kg,1,19523,19523,Debit Card,Karnataka,India,7
ORD100934,2026-07-23,CUST4072,Home & Kitchen,Cookware Set,2,5654,11308,Debit Card,Rajasthan,India,7
ORD100935,2026-07-24,CUST2854,Home & Kitchen,Water Bottle,3,21381,64143,Upi,West Bengal,India,7
ORD100936,2026-07-25,CUST5021,Home & Kitchen,Water Bottle,5,10343,51715,Cash On Delivery,Rajasthan,India,7
ORD100937,2026-07-26,CUST5662,Electronics,Smartwatch,1,8937,8937,Debit Card,Rajasthan,India,7
ORD100938,2026-07-27,CUST7514,Fashion,Shoes,1,15908,15908,Credit Card,Gujarat,India,7
ORD100939,2026-07-28,CUST6031,Grocery,Atta 10Kg,5,25696,128480,Credit Card,Rajasthan,India,7
ORD100940,2026-07-29,CUST3708,Beauty,Hair Dryer,2,13868,27736,Upi,Rajasthan,India,7
ORD100941,2026-07-30,CUST8112,Grocery,Tea 1Kg,5,16004,80020,Credit Card,West Bengal,India,7
ORD100942,2026-07-31,CUST9393,Beauty,Face Cream,2,19265,38530,Debit Card,Maharashtra,India,7
ORD100943,2026-08-01,CUST4507,Electronics,Laptop,2,17180,34360,Credit Card,Gujarat,India,8
ORD100944,2026-08-02,CUST7456,Electronics,Smartphone,5,23820,119100,Cash On Delivery,Karnataka,India,8
ORD100945,2026-08-03,CUST5212,Beauty,Face Cream,5,13999,69995,Upi,Maharashtra,India,8
ORD100946,2026-08-04,CUST8970,Home & Kitchen,Mixer Grinder,2,25040,50080,Cash On Delivery,Delhi,India,8
ORD100947,2026-08-05,CUST9766,Home & Kitchen,Bedsheet,5,9837,49185,Credit Card,Delhi,India,8
ORD100948,2026-08-06,CUST1536,Electronics,Laptop,1,29766,29766,Upi,Maharashtra,India,8
ORD100949,2026-08-07,CUST2625,Fashion,Jacket,5,3353,16765,Debit Card,Delhi,India,8
ORD100950,2026-08-08,CUST8973,Beauty,Lipstick,1,27107,27107,Upi,Gujarat,India,8
ORD100951,2026-08-09,CUST9577,Fashion,Jacket,2,22302,44604,Credit Card,Gujarat,India,8
ORD100952,2026-08-10,CUST9070,Electronics,Smartwatch,2,2941,5882,Upi,West Bengal,India,8
ORD100953,2026-08-11,CUST9666,Grocery,Atta 10Kg,5,25201,126005,Debit Card,Maharashtra,India,8
ORD100954,2026-08-12,CUST9609,Home & Kitchen,Bedsheet,3,3009,9027,Credit Card,Gujarat,India,8
ORD100955,2026-08-13,CUST7490,Fashion,Jeans,2,14129,28258,Credit Card,Rajasthan,India,8
ORD100956,2026-08-14,CUST4600,Home & Kitchen,Mixer Grinder,4,6837,27348,Cash On Delivery,Maharashtra,India,8
ORD100957,2026-08-15,CUST7783,Home & Kitchen,Bedsheet,5,19548,97740,Credit Card,Gujarat,India,8
ORD100958,2026-08-16,CUST5971,Electronics,Headphones,4,7665,30660,Cash On Delivery,Delhi,India,8
ORD100959,2026-08-17,CUST2205,Beauty,Hair Dryer,4,6303,25212,Credit Card,Delhi,India,8
ORD100960,2026-08-18,CUST2990,Electronics,Smartphone,1,4831,4831,Credit Card,Delhi,India,8
ORD100961,2026-08-19,CUST6299,Electronics,Tablet,3,29445,88335,Upi,Rajasthan,India,8
ORD100962,2026-08-20,CUST4572,Beauty,Lipstick,5,26298,131490,Credit Card,Maharashtra,India,8
ORD100963,2026-08-21,CUST6975,Home & Kitchen,Mixer Grinder,2,20414,40828,Upi,Gujarat,India,8
ORD100964,2026-08-22,CUST7320,Electronics,Headphones,3,15104,45312,Credit Card,Karnataka,India,8
ORD100965,2026-08-23,CUST5380,Beauty,Hair Dryer,5,29691,148455,Upi,West Bengal,India,8
ORD100966,2026-08-24,CUST5757,Grocery,Rice 5Kg,3,9288,27864,Upi,Delhi,India,8
ORD100967,2026-08-25,CUST3713,Grocery,Tea 1Kg,4,260,1040,Cash On Delivery,Rajasthan,India,8
ORD100968,2026-08-26,CUST6588,Home & Kitchen,Water Bottle,4,12552,50208,Credit Card,Karnataka,India,8
ORD100969,2026-08-27,CUST1966,Beauty,Face Cream,1,12162,12162,Upi,Karnataka,India,8
ORD100970,2026-08-28,CUST5944,Fashion,Jeans,2,7157,14314,Cash On Delivery,West Bengal,India,8
ORD100971,2026-08-29,CUST4432,Beauty,Hair Dryer,2,27257,54514,Upi,West Bengal,India,8
ORD100972,2026-08-30,CUST1688,Grocery,Tea 1Kg,1,15899,15899,Credit Card,Maharashtra,India,8
ORD100973,2026-08-31,CUST5243,Grocery,Cooking Oil,3,24665,73995,Upi,Rajasthan,India,8
ORD100974,2026-09-01,CUST4701,Electronics,Laptop,5,29262,146310,Debit Card,Karnataka,India,9
ORD100975,2026-09-02,CUST9533,Home & Kitchen,Mixer Grinder,4,11060,44240,Upi,Delhi,India,9
ORD100976,2026-09-03,CUST6182,Grocery,Rice 5Kg,2,18174,36348,Upi,Gujarat,India,9
ORD100977,2026-09-04,CUST7704,Grocery,Cooking Oil,3,26902,80706,Debit Card,Delhi,India,9
ORD100978,2026-09-05,CUST5422,Grocery,Cooking Oil,1,19312,19312,Credit Card,Delhi,India,9
ORD100979,2026-09-06,CUST2759,Home & Kitchen,Bedsheet,1,15560,15560,Credit Card,West Bengal,India,9
ORD100980,2026-09-07,CUST3482,Fashion,Jacket,2,2830,5660,Credit Card,Gujarat,India,9
ORD100981,2026-09-08,CUST9058,Fashion,T-Shirt,4,23960,95840,Credit Card,Maharashtra,India,9
ORD100982,2026-09-09,CUST1951,Beauty,Perfume,2,14330,28660,Cash On Delivery,Karnataka,India,9
ORD100983,2026-09-10,CUST9914,Electronics,Headphones,4,6040,24160,Debit Card,Rajasthan,India,9
ORD100984,2026-09-11,CUST3079,Home & Kitchen,Cookware Set,2,21318,42636,Credit Card,Karnataka,India,9
ORD100985,2026-09-12,CUST3717,Grocery,Atta 10Kg,1,7582,7582,Credit Card,Karnataka,India,9
ORD100986,2026-09-13,CUST5524,Home & Kitchen,Mixer Grinder,3,2321,6963,Upi,Maharashtra,India,9
ORD100987,2026-09-14,CUST9477,Beauty,Face Cream,1,29300,29300,Cash On Delivery,Rajasthan,India,9
ORD100988,2026-09-15,CUST8311,Electronics,Smartphone,5,5120,25600,Cash On Delivery,Gujarat,India,9
ORD100989,2026-09-16,CUST8186,Electronics,Tablet,1,19467,19467,Upi,Maharashtra,India,9
ORD100990,2026-09-17,CUST3065,Grocery,Cooking Oil,2,18322,36644,Upi,West Bengal,India,9
ORD100991,2026-09-18,CUST1768,Home & Kitchen,Bedsheet,5,351,1755,Upi,Gujarat,India,9
ORD100992,2026-09-19,CUST6490,Electronics,Laptop,2,695,1390,Upi,Karnataka,India,9
ORD100993,2026-09-20,CUST7645,Grocery,Cooking Oil,1,18704,18704,Upi,Rajasthan,India,9
